"REF_DATE","GEO","DGUID","Index","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984-11","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","53.2","","","","1"
"1984-12","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","53.2","","","","1"
"1985-01","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","53.2","","","","1"
"1985-02","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","53.2","","","","1"
"1985-03","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","53.2","","","","1"
"1985-04","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-05","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-06","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-07","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-08","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-09","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-10","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-11","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
"1985-12","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","55.8","","","","1"
