13.2
13.2
13.2
12.2
12.2
12.2
12.2
12.2
12.2
14
14
14
14
14
14
14.4
14.4
14.4
14.4
14.4
15.4
15.4
15.4
15.4
15.4
17.2
17.2
17.2
17.2
17.2
17.2
17.2
17.2
17.7
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
20.2
20.2
20.2
20.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
19.2
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
19.9
19.9
19.9
19.9
19.9
19.9
20.1
20.1
20.1
20.1
20.1
20.1
20.1
20.1
20.1
20.1
20.1
20.1
20.5
20.5
20.5
21.1
21.1
21.1
21.1
21.1
21.1
21.1
21.1
21.1
21.1
21.1
21.1
21.8
21.8
21.8
21.8
21.8
21.8
21.6
21.6
21.6
21.9
21.9
21.9
23.6
23.6
25.3
25.3
25.3
25.3
25.3
25.3
25.3
25.3
25.3
25.3
25.3
25.3
25.3
26
26
26
26
26.4
26.4
26.4
26.4
26.3
26.3
26.3
26.3
26.3
26.3
26.3
26.3
26
26
25.8
26.7
26.7
27
27
27
27
27
27
27
27.3
27.3
26.4
26.4
26.4
26.9
26.9
26.9
26.9
26.9
26.9
26.9
26.9
26.9
26.9
26.9
26.9
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
23.1
23.1
23.1
23.1
23.1
23.1
23.1
23.1
23.1
23.1
23.1
26.5
26.5
26.5
26.2
26.2
26.2
26.2
26.2
26.2
26.2
26.2
26.2
26.2
26.2
26.2
28.8
28.8
28.8
28.8
28.8
28.8
28.8
29.1
29.1
29.1
29.1
29.1
29.1
29.1
29.1
37.3
37.3
37.3
37.3
37.3
37.3
37.3
37.3
44.9
44.9
44.9
44.9
41.4
41.4
41.4
41.5
41.5
41.5
54.4
55.2
58.1
53.8
52
50.9
66.3
62.2
48.4
45.1
55.3
48.8
41.1
51.5
41.3
41.1
47.6
44.1
48.1
48.1
48.1
46.9
46.9
46.9
43.3
43.3
43.3
42.2
42.2
42.2
44.9
43.8
43.8
46.5
46.5
46.5
56.6
56.2
58.2
47.6
48.3
47.1
53.4
50.5
52.3
56.8
53.3
57.6
65.6
57.8
57.1
54.2
52.4
53.8
60
69
71.1
63.5
63
64.5
58.8
55.4
56.2
59.6
60.4
60
68.3
67.1
58.5
60
60.5
67.9
63.3
65.9
60.3
52.5
58.5
56.7
62.6
63.5
56
50.2
54.6
59.8
56.4
51.8
52.9
50.6
53.7
58.8
67.6
66.1
59.3
54.2
53.1
57.1
58
67.4
59.2
78.2
52.1
54.8
71.7
86.5
86.5
86.5
86.5
86.5
94.9
88.8
64.7
58.8
55.1
60.6
67
77.5
110.5
102.8
106.5
91.1
122.4
77.3
98
105.8
107.9
104.2
82.1
91.4
98.1
86.6
80.6
80.7
76.5
69.8
105.1
101.8
80.2
85.3
80.3
82.6
77.7
72.8
72.7
69.3
69.5
70.3
83.9
83
72.1
69.4
66
69.7
78.1
71.6
70.2
70.9
71.2
73.7
78
77.1
73.6
75.3
74.4
76.6
87.9
84.9
86.8
104.4
92.9
90.1
105.5
106.8
106
106.7
105.5
110.3
112
107.9
102.8
102.9
106.5
105.9
113.7
116.3
113.2
